,accommodates,bathrooms_text,beds,minimum_nights,maximum_nights,maximum_minimum_nights,minimum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,reviews_per_month,Dist_Acropolis,Dist_Syntagma,neighbourhood_cleansed_ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,neighbourhood_cleansed_ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,neighbourhood_cleansed_ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,neighbourhood_cleansed_ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,neighbourhood_cleansed_ΑΚΡΟΠΟΛΗ,neighbourhood_cleansed_ΑΜΠΕΛΟΚΗΠΟΙ,neighbourhood_cleansed_ΑΝΩ ΚΥΨΕΛΗ,neighbourhood_cleansed_ΑΝΩ ΠΑΤΗΣΙΑ,neighbourhood_cleansed_ΒΟΤΑΝΙΚΟΣ,neighbourhood_cleansed_ΓΚΑΖΙ,neighbourhood_cleansed_ΓΚΥΖΗ,neighbourhood_cleansed_ΓΟΥΒΑ,neighbourhood_cleansed_ΓΟΥΔΙ,neighbourhood_cleansed_ΕΛΛΗΝΟΡΩΣΩΝ,neighbourhood_cleansed_ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,neighbourhood_cleansed_ΖΑΠΠΕΙΟ,neighbourhood_cleansed_ΘΗΣΕΙΟ,neighbourhood_cleansed_ΙΛΙΣΙΑ,neighbourhood_cleansed_ΚΕΡΑΜΕΙΚΟΣ,neighbourhood_cleansed_ΚΟΛΟΚΥΝΘΟΥ,neighbourhood_cleansed_ΚΟΛΩΝΑΚΙ,neighbourhood_cleansed_ΚΟΛΩΝΟΣ,neighbourhood_cleansed_ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,neighbourhood_cleansed_ΚΥΨΕΛΗ,neighbourhood_cleansed_ΛΥΚΑΒΗΤΤΟΣ,neighbourhood_cleansed_ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,neighbourhood_cleansed_ΝΕΑ ΚΥΨΕΛΗ,neighbourhood_cleansed_ΝΕΟΣ ΚΟΣΜΟΣ,neighbourhood_cleansed_ΝΙΡΒΑΝΑ,neighbourhood_cleansed_ΠΑΓΚΡΑΤΙ,neighbourhood_cleansed_ΠΑΤΗΣΙΑ,neighbourhood_cleansed_ΠΕΔΙΟ ΑΡΕΩΣ,neighbourhood_cleansed_ΠΕΝΤΑΓΩΝΟ,neighbourhood_cleansed_ΠΕΤΡΑΛΩΝΑ,neighbourhood_cleansed_ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,neighbourhood_cleansed_ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,neighbourhood_cleansed_ΠΟΛΥΓΩΝΟ,neighbourhood_cleansed_ΠΡΟΜΠΟΝΑ,neighbourhood_cleansed_ΡΗΓΙΛΛΗΣ,neighbourhood_cleansed_ΡΙΖΟΥΠΟΛΗ,neighbourhood_cleansed_ΣΕΠΟΛΙΑ,neighbourhood_cleansed_ΣΤΑΔΙΟ,neighbourhood_cleansed_ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,room_type_Hotel room,room_type_Private room,room_type_Shared room,host_is_superhost_1.0,host_has_profile_pic_1.0,host_identity_verified_1.0,has_availability_1,instant_bookable_1,has_license_1
4179,3,1.0,2.0,3,365,3,365,3.0,365.0,30,60,90,365,0,1.2,1.7391833188024204,1.752221008187951,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
4180,6,1.0,4.0,2,1125,2,1125,2.0,1125.0,27,57,84,359,135,2.38,0.8010052566430177,1.4682882939554498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
4181,5,1.0,3.0,2,200,2,200,2.0,200.0,12,35,62,337,153,2.4,0.40767831881396027,0.807193790206877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
4182,4,1.0,2.0,2,30,2,30,2.0,30.0,0,0,0,82,45,1.07,2.2191676108506324,2.1384714802632803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
4183,3,1.5,1.0,3,300,3,1125,3.0,1125.0,0,0,0,11,61,1.43,3.1504840207257754,3.0279691937419306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
4184,5,1.0,2.0,1,29,1,29,1.0,29.0,0,0,0,208,87,2.3,1.1217773033519158,1.0572119971505936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4185,2,1.0,1.0,2,60,2,1125,2.0,1125.0,14,24,49,324,94,3.86,2.3189364999379594,2.6824813947919313,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
4186,4,1.0,3.0,2,1125,2,1125,2.0,1125.0,0,0,22,297,2,0.05,3.5434666909293906,3.2310205611355425,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
4187,2,1.0,1.0,1,1125,1,1125,1.0,1125.0,0,0,0,0,0,1.2,3.2326295419240285,2.502719002712225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4188,4,1.0,2.0,1,1125,1,1125,1.0,1125.0,19,49,79,354,10,3.19,1.3451258538944344,2.103414448947975,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
4189,4,1.0,2.0,3,5,3,5,3.0,5.0,28,58,88,363,0,1.2,3.582441946150105,3.257756116548518,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
4190,3,1.0,2.0,1,1125,1,1125,1.0,1125.0,0,0,0,0,76,1.75,2.167414835539073,2.7089597931796368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
4191,4,1.0,3.0,2,180,2,1125,2.0,1125.0,5,35,57,116,206,2.3,0.39960990423021037,0.616519746375851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4192,5,1.5,2.0,2,30,2,1125,2.0,1125.0,30,60,90,365,11,0.38,2.6816181749087713,2.351406297051288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
4193,6,1.0,2.0,1,28,2,61,2.0,61.0,8,34,59,334,10,2.91,0.9585157119437637,1.7010516944459135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4194,2,1.0,1.0,2,365,2,1125,2.0,1125.0,21,51,73,348,3,3.0,0.5203624461374686,0.8105736556677676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4195,7,2.0,3.0,20,1125,20,1125,20.0,1125.0,0,0,0,0,0,1.2,4.379871392019046,3.964209820862527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4196,2,1.0,1.0,2,1125,2,1125,2.0,1125.0,0,0,0,0,0,1.2,0.42333197375994047,0.6947408153262948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
4197,2,1.0,2.0,3,60,3,60,3.0,60.0,0,0,0,211,211,3.37,0.6439817058474369,0.307737200123774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
4198,4,1.0,1.0,4,1125,4,1125,4.0,1125.0,23,53,83,180,3,0.06,1.3882333312465756,2.24224808991392,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
4199,2,1.0,1.0,1,1125,1,1125,1.0,1125.0,0,0,22,202,7,0.23,0.6646076679927693,0.9433276723513493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
4200,5,1.0,3.0,2,1125,2,1125,2.0,1125.0,0,24,54,144,24,0.93,1.4775444657942407,1.768271473597044,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4201,4,1.0,3.0,1,1125,1,1125,1.0,1125.0,24,54,84,264,5,0.2,3.078845358510132,3.1474247554713433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
4202,5,1.0,3.0,1,365,1,365,1.0,365.0,4,34,64,73,12,3.4,0.525472002462253,0.6416383905516853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
4203,3,1.0,2.0,1,31,2,1125,1.3,1125.0,0,24,54,329,10,0.42,1.2548344680295975,0.9929647831314777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
4204,2,1.0,2.0,2,28,2,1125,2.0,1125.0,3,16,26,38,66,3.07,2.2156722274773437,1.7377140566933114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4205,6,2.0,3.0,1,1125,1,1125,1.0,1125.0,17,47,77,352,15,6.25,2.2514846688983994,1.384790058955123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
4206,4,1.0,1.0,2,1125,2,1125,2.0,1125.0,19,45,75,350,0,1.2,0.43854891066696755,0.8097114434960079,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
4207,4,1.0,2.0,3,30,3,1125,3.0,1125.0,0,0,14,104,17,0.42,2.7765065151667656,2.680027926349369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0
4208,2,1.0,1.0,3,1125,3,1125,3.0,1125.0,0,29,59,334,26,0.53,1.836372235311497,0.9820036580489352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4209,4,1.0,2.0,2,30,2,1125,2.0,1125.0,4,4,27,294,150,3.59,0.8330560888357604,0.6630125744395401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4210,2,1.0,1.0,3,1125,3,1125,3.0,1125.0,30,60,90,90,0,1.2,1.3898214468582024,2.1258886003731083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
4211,3,1.0,1.0,2,21,2,21,2.0,21.0,22,52,82,134,1,1.0,2.0434874223446737,1.9463464173976242,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
4212,2,1.0,2.0,1,30,1,1125,1.0,1125.0,30,60,90,365,0,1.2,0.8556573385330017,1.3305572088690116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1
4213,7,1.0,4.0,1,1125,1,1125,1.0,1125.0,19,49,79,342,0,1.2,0.7902466956445606,1.1146997840437471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4214,4,1.0,1.0,2,1125,2,1125,2.0,1125.0,29,59,89,364,0,1.2,1.4132109435837699,0.8019332492103415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4215,4,1.0,1.0,2,30,2,1125,2.0,1125.0,25,55,85,175,15,0.5,1.815641048108197,1.191744437099383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
4216,2,1.0,1.0,2,1125,2,1125,2.0,1125.0,6,28,55,330,148,3.93,1.6996093405665187,1.1288775667125694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4217,4,1.0,3.0,2,1125,2,1125,2.0,1125.0,25,55,85,175,2,0.42,2.0162775449615733,2.640354508893315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
4218,3,1.5,1.0,2,1125,2,1125,2.0,1125.0,0,0,0,68,1,0.48,1.7726466074912197,1.4860216589956439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
4219,2,1.0,1.0,1,28,1,1125,1.0,1125.0,23,53,83,358,14,0.89,0.6193642664345524,1.3439926182097934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
4220,4,1.0,2.0,2,1125,2,1125,2.0,1125.0,15,45,75,345,56,1.32,1.7532042769989356,0.8885060823482535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4221,2,1.0,1.0,2,1125,2,1125,2.0,1125.0,27,57,87,362,0,1.2,0.9059819544506015,1.635858361361587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
4222,3,1.0,1.0,2,1125,2,1125,2.0,1125.0,9,39,69,344,43,4.15,1.0282103876356947,1.4727999514361771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
4223,4,1.0,1.0,1,1125,1,1125,1.0,1125.0,30,60,90,365,7,1.18,3.3935050812490712,2.9652939524722517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
4224,6,1.0,3.0,2,1000,2,1125,2.0,1125.0,18,46,76,351,126,4.43,1.7360323168151175,2.253236074241639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
4225,2,1.0,1.0,2,1125,2,1125,2.0,1125.0,0,0,23,298,179,2.65,1.738112884737709,1.8773790767808147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
4226,2,1.0,1.0,3,1125,3,1125,3.0,1125.0,0,24,54,329,88,2.18,0.8849798083333036,1.2383132487206185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
4227,4,1.0,1.0,2,65,2,1125,2.0,1125.0,0,0,0,0,30,2.1,1.0400906216381616,1.279960132786622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
4228,7,2.0,3.0,2,20,2,20,2.0,20.0,0,0,0,0,0,1.2,3.136731896144548,3.030483282431955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4229,3,1.0,2.0,2,1125,2,1125,2.0,1125.0,0,0,0,205,8,0.18,1.937623880373803,1.3969917588440037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
4230,4,1.0,2.0,1,1125,1,1125,1.0,1125.0,30,60,90,337,0,1.2,0.8010079169092558,0.5042924994182069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4231,4,2.5,2.0,3,28,3,1125,3.0,1125.0,0,0,0,55,11,0.46,2.704215322386073,1.8382306287035686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
4232,5,1.0,4.0,2,30,2,1125,2.0,1125.0,19,49,67,212,113,2.81,0.5563157003416905,0.9105355934656658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4233,4,1.0,1.0,1,1125,1,1125,1.0,1125.0,8,38,68,343,1,1.0,2.2844235336597483,1.9474588350583628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
4234,4,1.0,3.0,2,45,2,45,2.0,45.0,10,17,47,52,8,3.43,1.1954053987998325,2.058838754008297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
4235,2,1.0,1.0,14,1125,14,1125,14.0,1125.0,0,8,38,313,4,0.55,0.4879402119266769,0.7799451956892387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
4236,4,1.0,2.0,2,45,2,45,2.0,45.0,15,22,52,142,1,0.1,1.3546613619710743,2.221349494163903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
4237,4,1.0,1.0,2,1125,2,1125,2.0,1125.0,11,38,54,193,34,0.75,1.6242140148785056,0.9981378961572343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4238,4,2.5,2.0,1,1125,1,1125,1.0,1125.0,0,17,47,322,2,0.81,1.6690324194381572,1.1606254999058234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
4239,5,1.0,3.0,2,1125,2,1125,2.0,1125.0,0,0,0,0,19,0.79,1.1646984707225052,1.366956292141963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
4240,2,1.0,2.0,2,30,2,30,2.0,30.0,30,60,90,365,4,0.06,0.5798566984142709,0.7040792612137455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4241,3,1.0,1.0,4,1125,4,1125,3.7,1125.0,0,0,0,0,38,1.46,0.5651126327469993,0.4475954378641355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
4242,4,1.0,2.0,5,1125,5,1125,5.0,1125.0,0,0,0,239,29,0.46,2.465869798832708,2.1668510359388025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
4243,4,1.0,4.0,1,4,1,4,1.0,4.0,30,60,90,180,0,1.2,4.66150298473535,4.270036358908974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
4244,3,1.0,2.0,2,1125,2,1125,2.0,1125.0,0,0,0,105,75,2.51,1.2806379868692945,2.0926324358654353,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
4245,2,1.0,1.0,1,1125,1,1125,1.0,1125.0,12,39,68,331,0,1.2,1.3899551470338862,0.592850575553312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4246,2,1.0,1.0,1,1125,1,1125,1.0,1125.0,30,60,90,365,0,1.2,4.9810327265282535,4.1357354389635885,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
4247,5,1.0,3.0,4,30,4,30,4.0,30.0,18,48,78,86,2,0.74,0.9577833186010128,1.7348817567110868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
4248,4,1.0,2.0,1,1125,1,1125,1.0,1125.0,30,60,90,181,0,1.2,3.489731783707369,3.230617856761488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
4249,4,1.0,2.0,1,90,3,99,1.2,1094.5,19,49,79,340,9,3.46,1.3669874733568834,1.7812810384348174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4250,4,1.0,2.0,2,1125,2,1125,2.0,1125.0,0,3,33,308,31,0.44,1.6673228977640924,1.0128122088925606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
4251,3,1.0,2.0,3,1125,3,1125,3.0,1125.0,29,59,89,364,23,0.51,3.173190293853977,2.5206489123917595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
