id,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood,room_type,accommodates,bathrooms,beds,price,minimum_nights,maximum_nights,maximum_minimum_nights,minimum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,instant_bookable,reviews_per_month,has_license,Dist_Acropolis,Dist_Syntagma
3761,0,1,0,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,4,1,2,31,3,31,3,31,3,31,1,5,30,60,60,12,0,0.45,1,1.113019166,1.256526189
3762,0,1,1,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,4,1,2,67,2,365,2,365,2,365,1,30,60,90,365,17,1,0.46,0,1.543898682,1.334294739
3763,1,1,1,KOYKAKI-MAKRYGIANNI,Entire home/apt,4,1,1,82,1,1125,1,1125,1,1125,1,21,51,81,356,304,1,8.09,1,0.972982574,1.667009208
3764,1,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,4,1,1,41,3,1125,3,1125,3,1125,1,0,0,6,199,37,0,1.1,1,0.769331066,0.58594844
3765,1,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,4,1,1,39,3,1125,3,1125,3,1125,1,0,0,0,146,32,0,1.2,1,0.735568164,0.720952442
3766,1,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,4,1,1,41,3,1125,3,1125,3,1125,1,3,6,6,204,42,0,1.38,1,0.752446603,0.590345855
3767,1,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,4,1,1,45,3,1125,3,1125,3,1125,1,8,10,13,128,52,0,1.44,1,0.712410875,0.681207878
3768,1,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,4,1,2,39,3,1125,3,1125,3,1125,1,0,0,0,116,24,0,0.7,1,0.69439076,0.543072866
3769,1,1,1,KOYKAKI-MAKRYGIANNI,Entire home/apt,2,1,1,37,3,30,3,1125,3,1125,1,6,14,22,56,16,1,0.61,1,1.202409483,1.930302287
3770,0,1,1,NEOS KOSMOS,Entire home/apt,3,1.5,3,35,2,1125,2,1125,2,1125,1,0,0,0,0,2,1,0.16,1,2.178648742,2.785242646
3771,0,1,1,MOYSEIO-EKSARXEIA-NEAPOLI,Entire home/apt,4,1,3,45,2,90,2,1125,2,1125,1,0,0,0,195,47,1,1.27,1,2.261574222,1.560361081
3772,0,1,0,KYPSELI,Entire home/apt,4,1,2,34,4,1125,4,1125,4,1125,1,0,23,53,234,1,1,1,0,2.775704867,2.357954658
3773,1,1,1,NEOS KOSMOS,Entire home/apt,6,1,2,45,2,1125,2,1125,2,1125,1,0,0,0,0,55,1,1.51,1,1.706635481,2.184075474
3774,0,1,1,PEDIO AREOS,Entire home/apt,2,1,1,28,1,365,4,1125,3.5,1125,1,0,0,0,0,17,1,0.64,1,3.097422262,2.380612239
3775,0,1,0,PAGKRATI,Entire home/apt,5,1,2,50,3,1125,3,1125,3,1125,0,0,0,0,0,2,0,0.07,0,1.612112723,0.882086087
3776,0,1,1,AKADIMIA PLATONOS,Entire home/apt,2,1,1,43,4,1125,4,1125,4,1125,1,15,45,75,75,46,1,1.28,1,1.723977016,2.039039751
3777,0,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,4,1,1,50,1,1125,1,1125,1,1125,1,22,48,73,341,11,0,0.63,1,0.599272703,0.27048664
3778,0,1,0,MOYSEIO-EKSARXEIA-NEAPOLI,Private room,3,1,2,25,1,1125,1,1125,1,1125,1,28,58,88,89,19,0,0.53,1,2.567856942,1.781696542
3779,0,1,0,EMPORIKO TRIGONO-PLAKA,Private room,2,1,1,119,1,14,1,14,1,14,1,29,59,89,364,1,0,0.03,0,0.642963785,0.22710655
3780,0,1,0,EMPORIKO TRIGONO-PLAKA,Private room,2,1,2,90,1,1125,1,1125,1,1125,0,0,0,0,0,0,0,1.2,0,0.719894986,0.220767734
3781,0,1,1,NEOS KOSMOS,Entire home/apt,4,1,2,187,2,1125,2,1125,2,1125,1,20,50,80,355,9,1,0.35,1,1.480995359,2.085605051
3782,1,1,0,EMPORIKO TRIGONO-PLAKA,Entire home/apt,10,3.5,4,160,1,1125,1,1125,1,1125,1,1,7,19,183,24,1,0.97,1,1.156555873,1.046814485
3783,0,1,1,PLATEIA ATTIKIS,Entire home/apt,4,1,1,33,1,50,1,1125,1,1125,1,26,56,86,361,75,1,2.03,1,2.7696752,2.398813643
3784,0,1,0,MOYSEIO-EKSARXEIA-NEAPOLI,Entire home/apt,5,1,3,45,1,1125,1,1125,1,1125,1,0,0,0,0,0,1,1.2,1,2.040018008,1.457506706
3785,0,1,1,GKAZI,Shared room,2,2,2,500,1,1125,1,1125,1,1125,1,30,60,90,365,36,1,1.01,1,1.469703283,2.116324995
3786,0,1,1,KERAMEIKOS,Shared room,2,2,2,500,1,1125,1,1125,1,1125,1,30,60,90,365,42,1,1.13,1,1.461502008,2.056750698
3787,0,1,0,PATISIA,Entire home/apt,4,1,4,50,1,4,1,4,1,4,1,30,60,90,180,0,0,1.2,1,4.661502985,4.270036359
3788,0,1,0,PLATEIA ATTIKIS,Entire home/apt,4,1.5,4,45,3,1125,3,1125,3,1125,1,23,53,83,174,7,0,0.19,0,2.528643897,2.403833111
3789,0,1,1,AMPELOKIPOI,Entire home/apt,6,1,3,63,1,1125,1,1125,1,1125,1,15,45,75,350,38,1,1.07,1,3.854885459,2.995742074
3790,0,1,1,AMPELOKIPOI,Entire home/apt,3,1,2,56,1,1125,26,28,1.7,28,1,0,0,0,0,0,1,1.2,1,3.767892359,2.90814876
3791,0,1,0,EMPORIKO TRIGONO-PLAKA,Private room,2,1,1,102,1,1125,1,1125,1,1125,1,29,59,89,364,0,0,1.2,0,0.723161898,0.344019639
3792,0,1,0,EMPORIKO TRIGONO-PLAKA,Private room,4,2,3,250,1,1125,1,1125,1,1125,1,29,59,89,364,0,0,1.2,0,0.556980545,0.393028193
3793,0,1,0,EMPORIKO TRIGONO-PLAKA,Private room,2,1,1,129,1,14,1,14,1,14,1,30,60,90,365,0,1,1.2,0,0.759583978,0.152668899
3794,0,1,0,EMPORIKO TRIGONO-PLAKA,Private room,3,1,3,120,1,1125,1,1125,1,1125,1,29,59,89,364,0,0,1.2,0,0.68797481,0.213803541
3795,0,1,0,EMPORIKO TRIGONO-PLAKA,Private room,1,1,1,80,1,1125,1,1125,1,1125,1,29,59,89,364,0,0,1.2,0,0.684892807,0.230600866
3796,0,1,0,EMPORIKO TRIGONO-PLAKA,Private room,2,1,1,100,1,1125,1,1125,1,1125,1,29,59,89,364,0,0,1.2,0,0.71006713,0.231276622
3797,0,1,0,EMPORIKO TRIGONO-PLAKA,Private room,3,1,2,120,1,1125,1,1125,1,1125,1,29,59,89,364,0,0,1.2,0,0.710605519,0.236311177
3798,0,1,0,NEOS KOSMOS,Entire home/apt,2,1.5,2,30,5,60,2,1125,2,1125,1,0,0,0,0,17,1,0.46,1,2.346147722,2.915040919
3799,0,1,1,PATISIA,Entire home/apt,2,1,1,47,1,1125,1,1125,1,1125,1,29,59,89,179,33,0,0.93,1,4.688653356,4.317639425
3800,0,1,1,PLATEIA ATTIKIS,Entire home/apt,4,1.5,3,32,2,1125,2,1125,2,1125,1,0,5,21,202,7,0,0.2,1,3.020854514,2.838885753
3801,0,1,1,PATISIA,Entire home/apt,2,1,1,47,1,1125,1,1125,1,1125,1,24,54,84,174,28,0,0.9,1,4.669327527,4.30101602
3802,0,1,1,PATISIA,Entire home/apt,2,1,1,46,1,1125,1,1125,1,1125,1,29,59,89,179,47,0,1.6,1,4.680401046,4.303093059
3803,0,1,1,GKAZI,Shared room,2,2,2,500,1,1125,1,1125,1,1125,1,30,60,90,365,24,1,0.65,1,1.469905227,2.109161104
3804,0,1,0,STATHMOS LARISIS,Entire home/apt,4,1,0,40,1,1125,1,1125,1,1125,1,30,60,90,365,1,0,0.05,0,2.536361849,2.436114535
3805,0,1,1,PETRALONA,Hotel room,3,1,2,95,1,1125,1,1125,1,1125,1,12,40,70,318,0,1,1.2,0,1.181710836,1.989158304
3806,1,1,1,NEOS KOSMOS,Entire home/apt,2,1,1,32,1,30,1,1125,1,1125,1,19,49,79,169,162,1,4.38,1,1.299537473,1.642350834
3807,0,1,0,THISEIO,Entire home/apt,4,1,1,60,3,14,3,1125,3,1125,1,0,0,0,0,29,0,0.85,1,0.756226862,1.423013904
3808,1,1,0,KOYKAKI-MAKRYGIANNI,Entire home/apt,2,1,1,77,1,30,1,1125,1,1125,1,18,44,74,343,86,0,2.34,1,0.618266088,1.122940641
3809,0,1,0,PROMPONA,Entire home/apt,3,1,1,28,1,1125,1,1125,1,1125,1,0,0,23,23,7,1,0.19,0,6.702349771,6.30215043
3810,1,1,1,ILISIA,Entire home/apt,2,1,1,75,1,1125,1,1125,1,1125,1,0,0,0,0,24,1,0.65,1,2.740233223,1.904912589
3811,0,1,0,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,2,1,3,113,1,1125,1,1125,1,1125,1,30,60,90,365,0,0,1.2,0,1.642777789,1.697003
3812,0,1,0,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,4,1,3,150,1,1125,1,1125,1,1125,1,30,60,90,365,0,0,1.2,0,1.664521959,1.720999747
3813,0,1,0,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,2,1,3,136,1,1125,1,1125,1,1125,1,30,60,90,365,0,0,1.2,0,1.595781314,1.600052508
3814,0,1,0,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,4,1,4,150,1,1125,1,1125,1,1125,1,30,60,90,365,0,0,1.2,0,1.527461267,1.638640241
3815,0,1,0,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,6,1,4,180,1,1125,1,1125,1,1125,1,30,60,90,365,0,0,1.2,0,1.457385881,1.509709895
3816,0,1,0,MOYSEIO-EKSARXEIA-NEAPOLI,Entire home/apt,6,1.5,3,69,2,29,2,1125,2,1125,1,0,24,54,164,14,1,0.55,1,2.04527372,1.690056176
3817,0,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,4,1,3,32,2,1125,2,1125,2,1125,1,11,15,24,170,5,1,0.14,1,1.163146576,0.475025838
3818,1,1,1,BOTANIKOS,Private room,2,1,1,29,30,1125,30,1125,30,1125,1,23,53,83,358,0,0,1.2,1,1.808880961,2.514106155
3819,0,1,0,EMPORIKO TRIGONO-PLAKA,Entire home/apt,2,1,1,50,2,1125,2,1125,2,1125,0,0,0,0,0,1,0,0.03,0,1.214047541,1.0041369
3820,1,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,4,3,1,109,1,1125,2,1125,1.4,1125,1,5,31,61,336,3,1,0.14,1,0.473077283,0.427926221
3821,0,1,1,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,4,1,2,42,2,730,2,730,2,730,1,27,57,87,362,7,1,0.19,1,1.872220196,1.875646846
3822,0,1,1,LYKABITTOS,Entire home/apt,4,1,2,27,2,1125,2,1125,2,1125,1,4,22,41,178,8,1,0.23,1,1.658951966,0.793779618
3823,0,1,1,PLATEIA AMERIKIS,Entire home/apt,3,1,1,45,2,1125,2,1125,2,1125,1,0,0,0,117,1,0,0.03,1,3.982907892,3.547824335
3824,0,1,1,AMPELOKIPOI,Entire home/apt,4,1,3,45,2,40,2,1125,2,1125,1,15,45,75,350,3,0,0.1,1,3.932572158,3.067268865
3825,0,1,0,PLATEIA ATTIKIS,Shared room,1,1,2,40,1,1,1,1,1,1,0,0,0,0,0,0,0,1.2,0,2.318331853,2.052922605
3826,0,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,8,1.5,4,33,2,1125,2,1125,2,1125,1,14,38,63,338,69,1,1.95,1,0.792326429,0.809839501
3827,0,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,12,2.5,7,132,1,1125,1,1125,1,1125,1,14,34,55,330,8,0,0.53,1,0.879482435,0.779383624
3828,1,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,4,1,2,118,1,180,1,180,1,180,1,16,46,76,348,3,1,0.08,1,0.26877971,0.611202258
3829,0,1,1,PLATEIA ATTIKIS,Entire home/apt,6,1,3,48,2,730,2,730,2,730,1,8,38,68,343,27,1,0.72,1,2.309879336,2.188477494
3830,0,1,0,MOYSEIO-EKSARXEIA-NEAPOLI,Private room,2,1,2,60,1,1125,1,1125,1,1125,1,29,59,89,364,0,0,1.2,0,1.690964552,1.220072964
3831,0,1,0,MOYSEIO-EKSARXEIA-NEAPOLI,Private room,2,1,1,45,1,1125,1,1125,1,1125,1,29,59,89,364,0,0,1.2,0,1.542012344,1.155457518
3832,0,1,0,MOYSEIO-EKSARXEIA-NEAPOLI,Private room,4,1,3,90,1,1125,1,1125,1,1125,1,29,59,89,364,0,0,1.2,0,1.700928884,1.309281399
3833,0,1,0,EMPORIKO TRIGONO-PLAKA,Private room,3,1,3,80,1,1125,1,1125,1,1125,1,29,59,89,364,0,0,1.2,0,1.508242806,1.04558849
3834,0,1,0,MOYSEIO-EKSARXEIA-NEAPOLI,Private room,4,1,4,100,1,1125,1,1125,1,1125,1,29,59,89,364,0,0,1.2,0,1.576918656,1.090684906
3835,0,1,0,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,4,1,4,40,2,1125,2,1125,2,1125,1,29,59,89,364,2,0,0.05,1,1.398106406,1.402224216
3836,0,1,1,MOYSEIO-EKSARXEIA-NEAPOLI,Entire home/apt,7,2,3,80,2,1125,2,1125,2,1125,1,26,56,86,361,36,1,0.98,1,1.881930136,1.532918641
3837,0,1,1,GOYDI,Entire home/apt,2,1,1,22,1,1125,1,1125,1,1125,1,0,0,0,1,69,0,1.96,1,2.833615755,1.970522827
3838,0,1,0,KOLONAKI,Entire home/apt,3,1,1,70,3,90,3,90,3,90,1,28,58,88,363,10,0,0.48,1,1.389019114,0.528917395
3839,1,1,1,KOYKAKI-MAKRYGIANNI,Entire home/apt,3,1,1,43,14,1125,14,1125,14,1125,1,3,33,63,153,13,0,0.66,1,1.148427034,1.915965303
3840,0,1,1,MOYSEIO-EKSARXEIA-NEAPOLI,Private room,4,1,2,473,3,1125,3,1125,3,1125,1,30,60,90,365,0,1,1.2,0,1.898138756,1.586074865
3841,0,1,1,AGIOS KONSTANTINOS-PLATEIA BATHIS,Private room,2,1,1,258,3,1125,3,1125,3,1125,1,30,60,90,365,0,1,1.2,0,2.102669324,1.784009973
3842,0,1,1,MOYSEIO-EKSARXEIA-NEAPOLI,Entire home/apt,4,1,2,2500,2,1125,2,1125,2,1125,1,30,60,90,365,0,1,1.2,0,1.958715791,1.571573346
3843,1,1,0,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,6,1,4,70,1,1125,1,1125,1,1125,1,26,56,63,63,13,1,0.35,1,1.59022281,1.779271563
3844,1,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,2,1,1,45,3,1125,3,1125,3,1125,1,10,40,70,345,75,1,2.28,1,0.645352724,0.374983676
3845,0,1,1,KOYKAKI-MAKRYGIANNI,Private room,2,1,1,21,2,1125,2,1125,2,1125,1,4,4,4,4,48,1,1.75,0,1.084482485,1.739433562
3846,0,1,0,KOYKAKI-MAKRYGIANNI,Entire home/apt,3,1.5,1,59,2,1125,2,1125,2,1125,1,0,0,0,235,1,1,0.03,1,0.65072193,1.240441946
3847,0,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,4,1,1,60,1,1125,1,99,1,99,1,18,48,78,146,2,1,0.1,1,0.548812066,0.763153025
3848,0,1,0,MOYSEIO-EKSARXEIA-NEAPOLI,Entire home/apt,6,1,6,45,1,1,1,1,1,1,1,30,60,90,180,1,1,0.04,0,2.079770794,1.310624
3849,0,1,1,KOLONAKI,Entire home/apt,5,1.5,2,45,2,100,2,100,2,100,1,0,0,0,207,32,0,1.16,1,1.548938186,0.725806803
3850,1,1,0,NEOS KOSMOS,Entire home/apt,4,1,1,44,2,21,2,1125,2,1125,1,5,24,54,313,91,1,2.51,1,0.952416266,1.362418504
3851,0,1,1,KOLONAKI,Entire home/apt,6,1,2,75,2,30,2,1125,2,1125,1,0,0,0,266,93,0,2.52,1,1.582229331,0.729466824
3852,0,1,1,KOYKAKI-MAKRYGIANNI,Entire home/apt,2,1.5,1,25,1,1125,1,1125,1,1125,1,0,0,0,178,103,1,2.77,1,1.419708843,2.131740991
3853,0,1,1,MOYSEIO-EKSARXEIA-NEAPOLI,Entire home/apt,3,1,3,25,3,30,3,1125,3,1125,1,0,0,6,96,35,1,1.27,1,1.885733288,1.555377235
3854,1,1,1,NEOS KOSMOS,Entire home/apt,4,1,1,55,2,1125,2,1125,2,1125,1,0,0,0,0,25,0,0.79,1,1.541795286,1.998633351
3855,0,1,0,KOYKAKI-MAKRYGIANNI,Hotel room,1,1,1,70,1,1125,1,1125,1,1125,1,29,59,89,357,2,1,0.08,1,0.764342312,1.287401192
3856,0,1,0,KOYKAKI-MAKRYGIANNI,Hotel room,2,1,1,79,1,1125,1,1125,1,1125,1,29,59,89,357,1,1,0.04,1,0.764342312,1.287401192
3857,0,1,0,KOYKAKI-MAKRYGIANNI,Hotel room,2,1,1,88,1,1125,1,1125,1,1125,1,27,57,87,354,0,1,1.2,1,0.764342312,1.287401192
3858,0,1,0,KOYKAKI-MAKRYGIANNI,Hotel room,3,1,2,97,1,1125,1,1125,1,1125,1,28,58,88,355,0,1,1.2,1,0.764342312,1.287401192
3859,1,1,1,KOYKAKI-MAKRYGIANNI,Entire home/apt,4,1,2,45,2,31,2,1125,2,1125,1,8,34,48,232,61,1,1.88,1,0.946595897,1.6414141
3860,0,1,0,KYPSELI,Entire home/apt,9,1.5,4,40,1,1125,1,1125,1,1125,1,0,0,22,113,1,0,0.03,1,3.36883253,2.887104138
3861,1,1,0,KERAMEIKOS,Entire home/apt,4,1,2,50,2,1125,2,1125,2,1125,1,26,56,86,176,19,1,0.63,1,1.409615658,1.915690401
3862,0,1,1,NIRBANA,Entire home/apt,4,1,2,45,20,1125,20,1125,20,1125,1,0,0,0,0,2,1,0.06,0,4.606869888,4.294051948
3863,0,1,0,NEOS KOSMOS,Entire home/apt,6,1,2,60,3,1125,3,1125,3,1125,1,17,37,58,314,1,0,0.21,1,2.115450032,2.684779565
3864,0,1,0,PEDIO AREOS,Entire home/apt,2,1,0,35,3,1125,3,1125,3,1125,1,29,59,89,364,0,1,1.2,0,2.61277262,2.200984415
3865,0,1,0,PLATEIA ATTIKIS,Entire home/apt,2,1,1,27,4,10,4,10,4,10,1,23,53,83,358,0,1,1.2,0,2.859737132,2.481267235
3866,1,1,1,KOYKAKI-MAKRYGIANNI,Entire home/apt,6,1,2,47,1,31,1,1125,1,1125,1,0,0,0,25,60,0,1.81,1,0.994559104,1.742640058
3867,0,1,1,GKYZI,Private room,2,2,1,14,3,150,3,1125,3,1125,1,0,0,23,298,77,1,2.5,1,3.159774301,2.429629541
3868,1,1,1,NEOS KOSMOS,Entire home/apt,4,1,2,45,3,1125,3,1125,3,1125,1,13,43,73,348,50,1,1.39,1,1.120748325,1.716039943
3869,0,1,0,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,8,1,8,105,2,90,2,90,2,90,1,0,0,0,0,0,1,1.2,0,1.246543724,1.322029481
3870,0,1,0,PLATEIA ATTIKIS,Entire home/apt,4,1,4,15,1,1125,1,1125,1,1125,1,11,41,71,346,4,0,0.15,1,2.662383997,2.403659304
3871,1,1,0,KOYKAKI-MAKRYGIANNI,Entire home/apt,4,1,3,60,3,1125,3,1125,3,1125,1,13,40,63,147,104,1,3.04,1,0.565291564,0.944128187
3872,0,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,4,1,2,80,1,1125,2,1125,2,1125,1,27,57,80,355,59,1,1.86,1,0.709173171,0.476839031
3873,1,1,1,KOLONAKI,Entire home/apt,8,4.5,7,237,1,60,2,1125,2,1125,1,1,1,1,86,33,1,0.94,1,1.558724285,0.69396188
3874,1,1,1,PETRALONA,Entire home/apt,2,1,1,27,3,120,3,1125,3,1125,1,9,37,56,331,44,0,1.22,1,1.973079633,2.837830723
3875,1,1,1,AKROPOLI,Entire home/apt,6,1,3,38,2,31,2,1125,2,1125,1,0,0,0,230,49,1,1.48,1,1.278539129,2.038107345
3876,1,1,0,NEOS KOSMOS,Entire home/apt,2,1,2,40,3,30,3,1125,3,1125,1,0,0,0,0,21,1,0.58,1,1.212520227,1.82555836
3877,1,1,1,KOYKAKI-MAKRYGIANNI,Entire home/apt,2,1,1,38,5,90,5,1125,5,1125,1,0,0,0,31,39,0,1.31,1,1.312779572,2.040040179
3878,0,1,1,ANO KYPSELI,Entire home/apt,2,1,1,25,1,7,1,1125,1,1125,1,19,49,79,354,39,0,1.08,1,3.953459469,3.320309407
3879,0,1,1,PETRALONA,Entire home/apt,10,1,6,40,2,730,2,1125,2,1125,1,24,54,61,136,46,1,1.28,1,1.570737258,2.435679859
3880,0,1,0,EMPORIKO TRIGONO-PLAKA,Entire home/apt,5,2,3,160,2,20,2,20,2,20,0,0,0,0,0,2,0,0.06,1,0.524778484,0.713231201
3881,0,1,1,NEOS KOSMOS,Entire home/apt,4,1,3,38,1,1125,1,1125,1,1125,1,0,0,0,82,28,0,0.81,1,1.235511965,1.804623138
3882,0,1,1,NIRBANA,Entire home/apt,2,1,1,34,2,1125,2,1125,2,1125,1,20,50,80,170,45,1,1.23,1,4.022516666,3.729843197
3883,0,1,0,KYPSELI,Entire home/apt,5,1.5,3,31,2,1125,2,1125,2,1125,1,1,1,23,298,1,0,0.05,1,3.136777308,2.61017031
3884,0,1,0,KYPSELI,Entire home/apt,4,1,2,30,2,1125,2,1125,2,1125,1,16,46,76,351,0,0,1.2,1,3.30732861,2.752153999
3885,0,1,0,KYPSELI,Private room,2,1.5,2,30,2,1125,2,1125,2,1125,1,18,25,38,313,2,0,0.1,1,3.08554906,2.557554138
3886,0,1,0,KYPSELI,Private room,2,1.5,1,30,2,1125,2,1125,2,1125,1,0,0,17,292,0,0,1.2,1,3.174041407,2.61639127
3887,1,1,1,STADIO,Entire home/apt,5,1,3,30,2,30,2,1125,2,1125,1,0,0,0,113,53,1,1.82,1,1.056715833,1.119463775
3888,1,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,2,1,1,70,1,7,1,7,1,7,1,29,59,89,364,48,0,1.31,0,0.620920675,0.491682967
3889,0,1,1,PAGKRATI,Entire home/apt,4,1,2,50,2,1125,2,1125,2,1125,1,25,55,85,360,19,0,0.67,1,2.60050567,2.00004075
3890,1,1,0,POLYGONO,Entire home/apt,2,1,1,54,1,1125,1,1125,1,1125,1,0,0,0,192,66,1,1.79,1,3.768347149,3.013667916
3891,0,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,5,1.5,1,58,2,90,2,90,2,90,1,22,49,74,349,1,1,0.05,1,0.766625325,0.102862481
3892,1,1,0,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,3,1,1,50,1,1125,1,1125,1,1125,1,17,36,36,36,9,1,0.25,0,1.547408703,1.621218411
3893,0,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,2,1,1,49,2,90,2,90,2,90,1,21,48,78,349,11,1,2.75,1,0.776303387,0.096314059
3894,1,1,0,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,4,1,1,40,1,1125,1,1125,1,1125,1,25,55,62,62,4,1,0.11,0,1.72410586,1.912925933
3895,1,1,1,ZAPPEIO,Entire home/apt,8,1,4,83,1,1125,1,1125,1,1125,1,17,47,77,86,233,1,6.45,1,0.642302902,0.548922827
3896,1,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,8,1,5,80,1,1125,1,1125,1,1125,1,17,47,77,352,155,1,4.33,1,0.799769077,0.117236944
3897,0,1,0,MOYSEIO-EKSARXEIA-NEAPOLI,Entire home/apt,6,1,3,100,2,1125,2,1125,2,1125,1,4,34,64,157,3,1,0.09,1,1.857269858,1.311990468
3898,1,1,0,NEOS KOSMOS,Entire home/apt,4,1,2,46,3,60,3,1125,3,1125,1,0,0,0,116,22,1,0.81,1,0.970908398,1.284391328
3899,1,1,1,ZAPPEIO,Entire home/apt,10,1,7,65,1,1125,1,1125,1,1125,1,22,52,82,357,129,1,3.57,1,0.632169966,0.538516656
3900,0,1,1,KOYKAKI-MAKRYGIANNI,Entire home/apt,7,1.5,5,59,2,90,2,90,2,90,1,9,39,69,316,63,1,1.99,1,0.589115579,1.10161478
3901,0,1,0,PAGKRATI,Entire home/apt,3,1,1,28,3,1125,3,1125,3,1125,1,0,0,0,177,14,0,0.39,1,1.968515524,1.288317768
3902,0,1,0,AGIOS KONSTANTINOS-PLATEIA BATHIS,Shared room,1,1,7,99,2,90,2,90,2,90,1,30,60,90,365,0,1,1.2,0,1.17527583,1.22825653
3903,1,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,8,1,5,79,1,1125,1,1125,1,1125,1,15,45,75,340,149,1,4.28,1,0.746818367,0.318249683
3904,0,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,4,1,1,40,2,1125,2,1125,2,1125,1,6,23,49,305,10,1,0.38,1,1.113512525,0.308910589
3905,1,1,0,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,6,1,3,70,1,1125,1,1125,1,1125,1,28,58,65,65,2,1,0.05,0,1.59022281,1.779271563
3906,1,1,0,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,6,1,4,70,1,1125,1,1125,1,1125,1,25,55,62,62,4,1,0.12,0,1.59022281,1.779271563
3907,1,1,0,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,6,1,4,70,1,1125,1,1125,1,1125,1,30,60,67,67,6,1,0.16,0,1.59022281,1.779271563
3908,1,1,0,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,3,1,1,50,1,1125,1,1125,1,1125,1,0,13,13,13,23,1,0.63,0,1.547408703,1.621218411
3909,1,1,1,ZAPPEIO,Entire home/apt,12,1.5,6,72,1,1125,1,1125,1,1125,1,12,42,72,347,119,1,3.58,1,0.67650032,0.898187658
3910,1,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,13,1.5,10,77,1,1125,1,1125,1,1125,1,15,42,72,347,109,1,3.38,1,0.458817335,0.676276931
3911,1,1,0,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,4,1,2,50,1,1125,1,1125,1,1125,1,23,42,42,42,3,1,0.08,0,1.547408703,1.621218411
3912,0,1,0,KERAMEIKOS,Entire home/apt,4,2,2,48,3,45,3,45,3,45,1,30,60,90,90,0,1,1.2,0,1.455280572,2.059407151
3913,1,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,5,1,3,63,1,1125,1,1125,1,1125,1,16,46,76,351,149,1,4.12,1,0.794355172,0.100432996
3914,1,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,6,1,4,72,1,1125,1,1125,1,1125,1,0,0,0,0,189,1,5.21,1,0.756763182,0.272250032
3915,1,1,0,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,5,1,3,60,1,1125,1,1125,1,1125,1,10,25,25,25,10,1,0.28,0,1.547408703,1.621218411
3916,1,1,0,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,3,1,1,40,1,1125,1,1125,1,1125,1,20,39,39,39,15,0,0.44,0,1.547408703,1.621218411
3917,0,1,0,PLATEIA AMERIKIS,Entire home/apt,2,1,1,40,2,30,2,30,2,30,0,0,0,0,0,0,0,1.2,0,3.230729925,2.918395075
